num_filters,kernel_size,pool_size,dropout_rates,dense_layer_size,learning_rate,loss_function,loss,acc,acc_std,tp,fp,tn,fn
8,3,5,0.7,25,0.1,mean_squared_error,0.04660540036857128,70.41057348251343,0.815260769349415,749.3,251.5,9636.8,349.4
8,3,5,0.7,50,0.001,categorical_crossentropy,1.2187276363372803,70.38306951522827,1.1717667475991407,718.2,256.2,9632.1,380.5
8,3,5,0.7,50,0.001,mean_squared_error,0.08938941657543183,21.165316784754395,25.589872278222803,0.0,0.0,9888.3,1098.7
8,3,5,0.7,50,0.01,categorical_crossentropy,0.9566581845283508,72.72253632545471,2.657840784555801,694.6,144.1,9744.2,404.1
8,3,5,0.7,50,0.01,mean_squared_error,0.0603885967284441,66.55236423015594,9.333914190294974,348.5,105.2,9783.1,750.2
8,3,5,0.7,50,0.1,categorical_crossentropy,0.6286567866802215,82.69721925258636,2.0181958489841336,865.9,137.8,9750.5,232.8
8,3,5,0.7,50,0.1,mean_squared_error,0.04559061676263809,70.41037499904633,1.576318460936316,722.5,204.3,9684.0,376.2
8,3,5,0.7,75,0.001,categorical_crossentropy,1.2097204327583313,70.41078925132751,1.28133644594814,692.0,239.4,9648.9,406.7
8,3,5,0.7,75,0.001,mean_squared_error,0.08709587603807449,21.880414956249297,22.776375281329642,0.0,0.0,9888.3,1098.7
8,3,5,0.7,75,0.01,categorical_crossentropy,0.9530216336250306,74.89727437496185,1.6383862167154628,664.0,114.5,9773.8,434.7
8,3,5,0.7,75,0.01,mean_squared_error,0.05498455986380577,70.19162178039551,1.5560395702162098,298.8,75.0,9813.3,799.9
8,3,5,0.7,75,0.1,categorical_crossentropy,0.6641535043716431,81.9778460264206,4.5498757967727945,855.8,152.6,9735.7,242.9
8,3,5,0.7,75,0.1,mean_squared_error,0.04489068128168583,70.40136694908142,0.7306319124476722,747.2,230.3,9658.0,351.5
8,5,3,0.3,25,0.001,categorical_crossentropy,1.1418043851852417,70.23736536502838,1.6635640952778394,738.4,259.5,9628.8,360.3
8,5,3,0.3,25,0.001,mean_squared_error,0.08737907782196999,25.42111494578421,25.213791509516735,0.0,0.0,9888.3,1098.7
